Date,High,Low,Open,Close,Volume,Adj Close
2017-11-13,162.1999969482422,160.94000244140625,161.1199951171875,161.49000549316406,467500.0,161.49000549316406
2017-11-14,162.86000061035156,160.1300048828125,160.66000366210938,162.02999877929688,891800.0,162.02999877929688
2017-11-15,162.83999633789062,161.5399932861328,161.8300018310547,162.64999389648438,710400.0,162.64999389648438
2017-11-16,163.0,159.82000732421875,162.8000030517578,159.92999267578125,933600.0,159.92999267578125
2017-11-17,160.3000030517578,158.0399932861328,159.22000122070312,160.07000732421875,1735200.0,160.07000732421875
2017-11-20,160.33999633789062,158.88999938964844,159.75,159.88999938964844,1061700.0,159.88999938964844
2017-11-21,160.66000366210938,159.7100067138672,160.66000366210938,159.8000030517578,852900.0,159.8000030517578
2017-11-22,160.66000366210938,158.69000244140625,160.27000427246094,158.7899932861328,899600.0,158.7899932861328
2017-11-24,159.7899932861328,158.67999267578125,159.25,159.52000427246094,333900.0,159.52000427246094
2017-11-27,159.50999450683594,158.42999267578125,159.2899932861328,158.5,732000.0,158.5
2017-11-28,159.9499969482422,158.4199981689453,158.4199981689453,159.39999389648438,1207300.0,159.39999389648438
2017-11-29,161.00999450683594,158.99000549316406,159.9600067138672,159.07000732421875,755000.0,159.07000732421875
2017-11-30,161.27999877929688,158.3800048828125,159.8000030517578,160.8000030517578,944000.0,160.8000030517578
2017-12-01,162.02000427246094,158.02000427246094,160.82000732421875,161.9499969482422,1074900.0,161.9499969482422
2017-12-04,162.72000122070312,158.41000366210938,161.77000427246094,158.47999572753906,909200.0,158.47999572753906
2017-12-05,158.99000549316406,157.07000732421875,158.5399932861328,157.32000732421875,633500.0,157.32000732421875
2017-12-06,158.1999969482422,156.6999969482422,157.6999969482422,157.10000610351562,418600.0,157.10000610351562
2017-12-07,157.16000366210938,155.36000061035156,156.5399932861328,155.4199981689453,734000.0,155.4199981689453
2017-12-08,156.1300048828125,154.85000610351562,155.4600067138672,155.4600067138672,746500.0,155.4600067138672
2017-12-11,156.08999633789062,154.83999633789062,155.44000244140625,155.27999877929688,731900.0,155.27999877929688
2017-12-12,155.38999938964844,154.22000122070312,154.7899932861328,155.1999969482422,731100.0,155.1999969482422
2017-12-13,155.5800018310547,152.77999877929688,155.2899932861328,152.92999267578125,599800.0,152.92999267578125
2017-12-14,154.1199951171875,152.0399932861328,152.82000732421875,153.47999572753906,899000.0,153.47999572753906
2017-12-15,156.35000610351562,152.72999572753906,153.94000244140625,156.0,1417800.0,156.0
2017-12-18,156.75,153.4199981689453,156.5,154.55999755859375,770100.0,154.55999755859375
2017-12-19,155.27000427246094,153.52999877929688,155.2100067138672,154.14999389648438,612800.0,154.14999389648438
2017-12-20,154.50999450683594,152.88999938964844,154.0800018310547,153.1199951171875,746000.0,153.1199951171875
2017-12-21,154.10000610351562,151.86000061035156,153.8699951171875,152.3699951171875,587600.0,152.3699951171875
2017-12-22,152.85000610351562,151.38999938964844,152.63999938964844,151.74000549316406,482500.0,151.74000549316406
2017-12-26,152.38999938964844,151.6699981689453,151.83999633789062,151.8699951171875,233400.0,151.8699951171875
2017-12-27,152.5800018310547,151.33999633789062,151.9600067138672,151.63999938964844,347100.0,151.63999938964844
2017-12-28,151.6699981689453,150.63999938964844,151.52000427246094,151.38999938964844,347500.0,151.38999938964844
2017-12-29,152.30999755859375,150.6699981689453,151.63999938964844,150.69000244140625,402200.0,150.69000244140625
2018-01-02,156.52000427246094,146.4499969482422,156.52000427246094,146.99000549316406,817700.0,146.99000549316406
2018-01-03,149.94000244140625,145.8000030517578,146.52000427246094,149.74000549316406,771200.0,149.74000549316406
2018-01-04,152.60000610351562,149.80999755859375,150.00999450683594,151.25999450683594,800900.0,151.25999450683594
2018-01-05,152.67999267578125,151.0500030517578,151.77000427246094,152.22999572753906,646700.0,152.22999572753906
2018-01-08,151.94000244140625,150.74000549316406,151.52999877929688,151.41000366210938,632700.0,151.41000366210938
2018-01-09,153.39999389648438,151.66000366210938,152.0399932861328,151.8300018310547,560200.0,151.8300018310547
2018-01-10,154.8699951171875,151.27000427246094,151.44000244140625,153.61000061035156,1131200.0,153.61000061035156
2018-01-11,154.91000366210938,153.02000427246094,154.19000244140625,154.75999450683594,630500.0,154.75999450683594
2018-01-12,155.9499969482422,154.30999755859375,154.86000061035156,155.4600067138672,558100.0,155.4600067138672
2018-01-16,155.6300048828125,152.42999267578125,154.5,152.5800018310547,727300.0,152.5800018310547
2018-01-17,154.94000244140625,152.97000122070312,153.6199951171875,154.5500030517578,434100.0,154.5500030517578
2018-01-18,155.02999877929688,152.83999633789062,154.35000610351562,153.55999755859375,723200.0,153.55999755859375
2018-01-19,154.7100067138672,153.1999969482422,154.1699981689453,153.88999938964844,448400.0,153.88999938964844
2018-01-22,155.39999389648438,152.99000549316406,153.6199951171875,154.60000610351562,439100.0,154.60000610351562
2018-01-23,158.3699951171875,152.5800018310547,154.49000549316406,157.8699951171875,733600.0,157.8699951171875
2018-01-24,159.38999938964844,157.57000732421875,158.1300048828125,159.02000427246094,443700.0,159.02000427246094
2018-01-25,160.6699981689453,158.82000732421875,159.3699951171875,160.1699981689453,439200.0,160.1699981689453
2018-01-26,164.19000244140625,160.22999572753906,160.8699951171875,163.94000244140625,563700.0,163.94000244140625
2018-01-29,164.0,161.10000610351562,164.0,161.7100067138672,536900.0,161.7100067138672
2018-01-30,162.80999755859375,160.25,161.0,160.33999633789062,553400.0,160.33999633789062
2018-01-31,162.0399932861328,159.7899932861328,160.82000732421875,160.47000122070312,629200.0,160.47000122070312
2018-02-01,163.99000549316406,159.19000244140625,160.25999450683594,163.9199981689453,516000.0,163.9199981689453
2018-02-02,164.99000549316406,161.55999755859375,163.1999969482422,161.66000366210938,431300.0,161.66000366210938
2018-02-05,164.42999267578125,156.92999267578125,161.6199951171875,157.5,696400.0,157.5
2018-02-06,159.02000427246094,153.11000061035156,154.97999572753906,158.39999389648438,814100.0,158.39999389648438
2018-02-07,160.13999938964844,156.97000122070312,157.66000366210938,157.3800048828125,972900.0,157.3800048828125
2018-02-08,160.6999969482422,152.25,158.1699981689453,152.36000061035156,898900.0,152.36000061035156
2018-02-09,155.27999877929688,147.10000610351562,154.14999389648438,152.13999938964844,1034700.0,152.13999938964844
2018-02-12,155.6699981689453,152.27999877929688,153.2899932861328,154.14999389648438,564600.0,154.14999389648438
2018-02-13,156.07000732421875,152.7100067138672,153.33999633789062,155.30999755859375,446500.0,155.30999755859375
2018-02-14,159.5500030517578,153.75999450683594,154.4199981689453,159.25,672200.0,159.25
2018-02-15,161.1300048828125,158.6199951171875,159.88999938964844,159.6199951171875,321800.0,159.6199951171875
2018-02-16,160.74000549316406,158.25,159.19000244140625,159.22999572753906,446000.0,159.22999572753906
2018-02-20,160.75,158.8800048828125,159.14999389648438,159.64999389648438,642700.0,159.64999389648438
2018-02-21,160.38999938964844,157.49000549316406,159.5,157.57000732421875,428200.0,157.57000732421875
2018-02-22,160.39999389648438,155.88999938964844,158.25,156.52999877929688,412000.0,156.52999877929688
2018-02-23,160.19000244140625,156.75999450683594,156.97999572753906,159.9600067138672,342000.0,159.9600067138672
2018-02-26,161.3800048828125,159.77000427246094,160.1699981689453,161.2100067138672,341600.0,161.2100067138672
2018-02-27,163.0500030517578,160.4499969482422,161.64999389648438,161.00999450683594,585500.0,161.00999450683594
2018-02-28,162.63999938964844,157.86000061035156,161.3300018310547,157.89999389648438,667400.0,157.89999389648438
2018-03-01,159.58999633789062,154.3800048828125,158.38999938964844,154.99000549316406,424800.0,154.99000549316406
2018-03-02,155.27000427246094,152.6999969482422,154.3000030517578,154.9199981689453,598300.0,154.9199981689453
2018-03-05,157.7899932861328,153.60000610351562,154.0800018310547,156.9199981689453,397000.0,156.9199981689453
2018-03-06,158.22000122070312,155.7100067138672,157.1199951171875,157.42999267578125,376100.0,157.42999267578125
2018-03-07,159.2100067138672,156.55999755859375,156.55999755859375,158.85000610351562,467600.0,158.85000610351562
2018-03-08,159.91000366210938,158.16000366210938,159.00999450683594,159.57000732421875,566500.0,159.57000732421875
2018-03-09,164.17999267578125,159.0,160.41000366210938,164.13999938964844,490900.0,164.13999938964844
2018-03-12,164.38999938964844,162.1699981689453,163.52000427246094,162.9600067138672,315600.0,162.9600067138672
2018-03-13,164.38999938964844,161.69000244140625,163.52000427246094,162.38999938964844,399300.0,162.38999938964844
2018-03-14,163.3000030517578,161.1699981689453,163.1300048828125,161.52999877929688,316900.0,161.52999877929688
2018-03-15,163.99000549316406,161.4600067138672,163.2100067138672,162.27999877929688,336500.0,162.27999877929688
2018-03-16,163.99000549316406,160.75,162.27999877929688,162.8000030517578,742000.0,162.8000030517578
2018-03-19,162.89999389648438,158.74000549316406,162.35000610351562,159.17999267578125,733700.0,159.17999267578125
2018-03-20,160.42999267578125,159.19000244140625,159.99000549316406,159.5399932861328,789700.0,159.5399932861328
2018-03-21,160.25999450683594,158.08999633789062,159.9199981689453,158.14999389648438,554100.0,158.14999389648438
2018-03-22,158.64999389648438,154.55999755859375,157.1300048828125,154.66000366210938,480100.0,154.66000366210938
2018-03-23,157.02999877929688,151.35000610351562,155.27999877929688,151.50999450683594,492100.0,151.50999450683594
2018-03-26,154.3300018310547,150.64999389648438,152.22000122070312,154.13999938964844,776000.0,154.13999938964844
2018-03-27,154.72999572753906,150.6199951171875,154.0399932861328,151.3800048828125,619600.0,151.3800048828125
2018-03-28,153.6199951171875,149.69000244140625,150.4199981689453,151.2899932861328,682200.0,151.2899932861328
2018-03-29,153.6199951171875,151.5800018310547,151.99000549316406,152.19000244140625,615700.0,152.19000244140625
2018-04-02,152.5,146.9199981689453,152.35000610351562,148.99000549316406,640400.0,148.99000549316406
2018-04-03,150.0500030517578,146.80999755859375,149.42999267578125,148.22000122070312,606600.0,148.22000122070312
2018-04-04,149.24000549316406,146.02000427246094,146.3699951171875,148.9499969482422,608400.0,148.9499969482422
2018-04-05,151.99000549316406,148.3699951171875,149.6699981689453,148.5,479900.0,148.5
2018-04-06,148.74000549316406,145.14999389648438,147.74000549316406,146.14999389648438,501900.0,146.14999389648438
2018-04-09,148.39999389648438,145.74000549316406,146.0500030517578,146.0,528000.0,146.0
2018-04-10,148.27000427246094,146.47999572753906,146.8699951171875,147.02000427246094,577100.0,147.02000427246094
2018-04-11,147.63999938964844,145.32000732421875,146.0,147.02999877929688,530800.0,147.02999877929688
2018-04-12,148.86000061035156,146.9499969482422,147.5,147.88999938964844,510800.0,147.88999938964844
2018-04-13,150.8300018310547,149.27999877929688,149.91000366210938,150.0800018310547,608900.0,150.0800018310547
2018-04-16,154.02999877929688,142.6699981689453,150.35000610351562,152.1199951171875,659700.0,152.1199951171875
2018-04-17,154.39999389648438,152.5399932861328,152.85000610351562,152.94000244140625,522500.0,152.94000244140625
2018-04-18,154.13999938964844,152.5399932861328,153.80999755859375,152.66000366210938,398000.0,152.66000366210938
2018-04-19,154.69000244140625,150.99000549316406,152.5500030517578,152.69000244140625,479600.0,152.69000244140625
2018-04-20,153.38999938964844,150.5800018310547,153.07000732421875,151.41000366210938,512300.0,151.41000366210938
2018-04-23,152.61000061035156,150.1699981689453,151.5,151.05999755859375,486900.0,151.05999755859375
2018-04-24,152.50999450683594,148.6999969482422,151.6199951171875,149.6300048828125,433500.0,149.6300048828125
2018-04-25,149.91000366210938,147.75999450683594,149.19000244140625,149.35000610351562,476700.0,149.35000610351562
2018-04-26,151.17999267578125,147.22000122070312,149.67999267578125,149.9499969482422,400400.0,149.9499969482422
2018-04-27,151.3800048828125,149.13999938964844,149.8300018310547,150.75,469100.0,150.75
2018-04-30,151.00999450683594,148.4499969482422,150.88999938964844,148.50999450683594,517200.0,148.50999450683594
2018-05-01,148.63999938964844,146.7899932861328,147.8699951171875,148.5500030517578,560200.0,148.5500030517578
2018-05-02,148.92999267578125,146.13999938964844,148.6999969482422,146.58999633789062,650600.0,146.58999633789062
2018-05-03,147.55999755859375,144.33999633789062,145.8000030517578,147.4600067138672,602200.0,147.4600067138672
2018-05-04,149.55999755859375,145.97999572753906,146.8300018310547,148.91000366210938,640200.0,148.91000366210938
2018-05-07,153.47999572753906,145.57000732421875,148.5399932861328,151.32000732421875,848500.0,151.32000732421875
2018-05-08,153.72999572753906,149.97999572753906,151.5399932861328,153.33999633789062,917300.0,153.33999633789062
2018-05-09,153.8699951171875,149.92999267578125,153.8699951171875,152.2100067138672,1165000.0,152.2100067138672
2018-05-10,155.80999755859375,151.60000610351562,152.92999267578125,155.6199951171875,679400.0,155.6199951171875
2018-05-11,156.1300048828125,154.0399932861328,155.22000122070312,155.3699951171875,638600.0,155.3699951171875
2018-05-14,156.9600067138672,153.52999877929688,155.91000366210938,154.4199981689453,820900.0,154.4199981689453
2018-05-15,155.9600067138672,153.52000427246094,154.25,153.9499969482422,1125000.0,153.9499969482422
2018-05-16,155.3800048828125,152.30999755859375,154.3699951171875,153.24000549316406,647800.0,153.24000549316406
2018-05-17,154.82000732421875,151.77000427246094,153.36000061035156,154.13999938964844,332100.0,154.13999938964844
2018-05-18,154.82000732421875,153.13999938964844,153.83999633789062,154.30999755859375,432900.0,154.30999755859375
2018-05-21,156.60000610351562,154.25999450683594,154.97000122070312,155.6199951171875,274300.0,155.6199951171875
2018-05-22,157.07000732421875,155.16000366210938,156.00999450683594,155.8800048828125,395200.0,155.8800048828125
2018-05-23,156.8000030517578,155.27999877929688,155.30999755859375,156.72999572753906,542400.0,156.72999572753906
2018-05-24,156.72999572753906,153.57000732421875,156.22999572753906,156.55999755859375,603000.0,156.55999755859375
2018-05-25,157.10000610351562,154.86000061035156,156.1699981689453,155.25999450683594,363900.0,155.25999450683594
2018-05-29,154.0,150.19000244140625,153.4600067138672,150.75,701300.0,150.75
2018-05-30,153.7899932861328,151.50999450683594,151.5500030517578,152.89999389648438,809800.0,152.89999389648438
2018-05-31,152.9600067138672,150.8000030517578,152.83999633789062,151.14999389648438,1003200.0,151.14999389648438
